,file,files_cc
4683,ExactlyOnceMessageProcessor.java,17
4684,KafkaExactlyOnceDemo.java,17
4685,ZooKeeperMainWithTlsSupportForKafka.scala,18
4686,zookeeper_tls_test.py,9
4687,StoreQueryParameters.java,15
4688,SensorAccessor.java,2
4689,WrappingNullableDeserializer.java,0
4690,WrappingNullableSerializer.java,0
4691,KTableKTableForeignKeyJoinDefaultSerdeTest.java,6
4692,EmbeddedConnectClusterAssertions.java,59
4693,UniqueTopicSerdeScope.java,21
4694,RocksDBMetricsIntegrationTest.java,15
4695,group_mode_transactions_test.py,29
4696,FilteringJmxReporter.java,5
4697,KafkaYammerMetrics.java,21
4698,ConnectorTopicsIntegrationTest.java,13
4699,TransactionsExpirationTest.scala,4
4700,TaskCorruptedException.java,3
4701,StreamsProducer.java,46
4702,StreamsProducerTest.java,77
4703,zookeeper_tls_encrypt_only_test.py,6
4704,PartitionMakeFollowerBenchmark.java,6
4705,ThrowOnAssignmentAssignor.java,3
4706,MockRebalanceListener.java,3
4707,AclAuthorizerBenchmark.java,25
4708,EOSUncleanShutdownIntegrationTest.java,12
4709,StateManagerUtilTest.java,12
4710,ActiveTaskCreator.java,31
4711,StandbyTaskCreator.java,12
4712,StreamsMetadataTest.java,10
4713,ActiveTaskCreatorTest.java,35
4714,RequestChannelTest.scala,19
4715,KTableKTableForeignKeyJoinPseudoTopicTest.java,0
4716,AlterClientQuotasOptions.java,2
4717,AlterClientQuotasResult.java,3
4718,DescribeClientQuotasOptions.java,0
4719,DescribeClientQuotasResult.java,2
4720,ClientQuotaAlteration.java,14
4721,ClientQuotaFilter.java,13
4722,ClientQuotaFilterComponent.java,13
4723,AlterClientQuotasRequest.java,19
4724,AlterClientQuotasResponse.java,14
4725,DescribeClientQuotasRequest.java,16
4726,DescribeClientQuotasResponse.java,14
4727,AlterClientQuotasRequest.json,0
4728,AlterClientQuotasResponse.json,0
4729,DescribeClientQuotasRequest.json,0
4730,DescribeClientQuotasResponse.json,0
4731,ClientQuotasRequestTest.scala,51
4732,MetadataRequestBenchmark.java,9
4733,HostInfoTest.java,4
4734,WriteTxnMarkersRequestTest.java,5
4735,WriteTxnMarkersResponseTest.java,2
4736,TestDriverProducer.java,0
4737,ReassignPartitionsUnitTest.scala,35
4738,DefaultStateConstrainedBalancedAssignor.java,0
4739,StateConstrainedBalancedAssignor.java,0
4740,DefaultStateConstrainedBalancedAssignorTest.java,0
4741,StandbyTaskEOSIntegrationTest.java,16
4742,BalancedAssignor.java,0
4743,DefaultBalancedAssignor.java,0
4744,DefaultBalancedAssignorTest.java,0
4745,CompressionRatioEstimatorTest.java,2
4746,HighwatermarkCheckpointBench.java,7
4747,ExceptionUtils.java,7
4748,TopicCommandWithZKClientTest.scala,0
4749,HighAvailabilityTaskAssignor.java,34
4750,HighAvailabilityTaskAssignorTest.java,41
4751,ToolsUtilsTest.scala,1
4752,RankedClient.java,0
4753,TaskMovement.java,39
4754,AssignmentTestUtils.java,52
4755,RankedClientTest.java,0
4756,TaskMovementTest.java,13
4757,SslEngineFactory.java,0
4758,DefaultSslEngineFactory.java,114
4759,Target.java,8
4760,Repartitioned.java,11
4761,RepartitionedInternal.java,7
4762,UnoptimizableRepartitionNode.java,5
4763,InternalTopicProperties.java,4
4764,KStreamRepartitionIntegrationTest.java,35
4765,KStreamRepartitionTest.java,6
4766,RepartitionTopicConfigTest.java,2
4767,LogConcurrencyTest.scala,19
4768,TaskAssignorConvergenceTest.java,54
4769,gradlewAll,0
4770,.asf.yaml,0
4771,AbstractSessionBytesStoreTest.java,39
4772,AbstractWindowBytesStoreTest.java,45
4773,AssignmentUtils.java,0
4774,ValidClientsByTaskLoadQueue.java,15
4775,AssignmentUtilsTest.java,0
4776,ValidClientsByTaskLoadQueueTest.java,0
4777,KTableKTableForeignKeyJoinScenarioTest.java,7
4778,AddPartitionsToTxnRequestTest.java,1
4779,AddPartitionsToTxnResponseTest.java,4
4780,AddPartitionsToTxnRequestServerTest.scala,2
4781,CheckpointBench.java,8
4782,FallbackPriorTaskAssignor.java,2
4783,HighAvailabilityStreamsPartitionAssignorTest.java,15
4784,FallbackPriorTaskAssignorTest.java,3
4785,EosBetaUpgradeIntegrationTest.java,69
4786,SubscriptionInfoData.json,0
4787,CircularIteratorTest.java,3
4788,ConstrainedPrioritySet.java,11
4789,ConstrainedPrioritySetTest.java,8
4790,LinuxIoMetricsCollector.scala,13
4791,LinuxIoMetricsCollectorTest.scala,3
4792,AbstractReadOnlyDecorator.java,54
4793,AbstractReadWriteDecorator.java,53
4794,ConnectionQuotasTest.scala,54
4795,Repartitioned.scala,0
4796,RepartitionedTest.scala,5
4797,InternalTopicsIntegrationTest.java,15
4798,SinkConnectorContext.java,0
4799,SourceConnectorContext.java,0
4800,ConnectorTest.java,4
4801,SinkConnectorTest.java,18
4802,SourceConnectorTest.java,19
4803,TopicCreationConfig.java,8
4804,TopicCreation.java,13
4805,TopicCreationGroup.java,18
4806,SourceConnectorsIntegrationTest.java,7
4807,ErrorHandlingTaskWithTopicCreationTest.java,0
4808,SourceConnectorConfigTest.java,10
4809,WorkerSourceTaskWithTopicCreationTest.java,0
4810,WorkerWithTopicCreationTest.java,0
4811,TopicCreationTest.java,14
4812,WordCountTransformerDemo.java,10
4813,WordCountTransformerTest.java,6
4814,ConnectedStoreProvider.java,1
4815,TaskAssignorIntegrationTest.java,7
4816,AssignorConfigurationTest.java,1
4817,KafkaMetricsContext.java,4
4818,MetricsContext.java,0
4819,WorkerGroupMemberTest.java,4
4820,KafkaMetricsReporterTest.scala,9
4821,ErrantRecordReporter.java,0
4822,InternalSinkRecord.java,7
4823,WorkerErrantRecordReporter.java,21
4824,ErrantRecordSinkConnector.java,5
4825,WorkerErrantRecordReporterTest.java,3
4826,PredicatedTransformation.java,7
4827,TransformationIntegrationTest.java,15
4828,PredicatedTransformationTest.java,2
4829,Filter.java,4
4830,HasHeaderKey.java,6
4831,RecordIsTombstone.java,5
4832,TopicNameMatches.java,7
4833,HasHeaderKeyTest.java,12
4834,TopicNameMatchesTest.java,7
4835,ProducerConfigTest.java,4
4836,SslTransportTls12Tls13Test.java,11
4837,SslVersionsTransportLayerTest.java,11
4838,AlterReplicaLogDirsRequestTest.java,3
4839,AlterReplicaLogDirsResponseTest.java,1
4840,KafkaMetricsContextTest.java,6
4841,StandaloneConfigTest.java,5
4842,EpochEndOffsetTest.java,0
4843,BatchWritingStore.java,0
4844,ConnectIntegrationTestUtils.java,1
4845,CloseableConnectorContext.java,0
4846,BlockingConnectorTest.java,96
4847,HighAvailabilityTaskAssignorIntegrationTest.java,18
4848,BaseVersionRange.java,21
4849,Features.java,14
4850,FinalizedVersionRange.java,0
4851,SupportedVersionRange.java,5
4852,FeaturesTest.java,8
4853,FinalizedVersionRangeTest.java,0
4854,SupportedVersionRangeTest.java,7
4855,FinalizedFeatureCache.scala,0
4856,FinalizedFeatureChangeListener.scala,24
4857,SupportedFeatures.scala,0
4858,FeatureZNodeTest.scala,6
4859,FinalizedFeatureCacheTest.scala,5
4860,FinalizedFeatureChangeListenerTest.scala,15
4861,SupportedFeaturesTest.scala,0
4862,PredicateDoc.java,5
4863,TimeOrderedKeyValueBufferChangelogDeserializationHelper.java,16
4864,AdminClientTestUtils.java,10
4865,ExponentialBackoff.java,5
4866,ExponentialBackoffTest.java,5
4867,ProcessorContextUtils.java,18
4868,WindowedWordCountProcessorSupplier.java,4
4869,WindowedWordCountProcessorTest.java,10
4870,streams_application_upgrade_test.py,31
4871,MessageFormatter.java,2
4872,CheckpointFormatter.java,1
4873,HeartbeatFormatter.java,1
4874,OffsetSyncFormatter.java,1
4875,AdminManagerTest.scala,5
4876,TableSourceNodeTest.java,3
4877,TypeClassGenerator.java,0
4878,NotLeaderOrFollowerException.java,4
4879,ThrottlingQuotaExceededException.java,3
4880,ControllerMutationQuotaManager.scala,26
4881,BaseClientQuotaManagerTest.scala,7
4882,ClientRequestQuotaManagerTest.scala,4
4883,ControllerMutationQuotaManagerTest.scala,10
4884,ControllerMutationQuotaTest.scala,37
4885,InvalidStateStorePartitionException.java,2
4886,StateStoreMigratedException.java,2
4887,StateStoreNotAvailableException.java,2
4888,StreamsNotStartedException.java,2
4889,StreamsRebalancingException.java,2
4890,UnknownStateStoreException.java,2
4891,PoolTest.scala,1
4892,BrokerToControllerChannelManager.scala,30
4893,BrokerToControllerRequestThreadTest.scala,18
4894,LogDirDescription.java,4
4895,ReplicaInfo.java,5
4896,RecordsReadable.java,0
4897,RecordsWritable.java,0
4898,RecordsWritableTest.java,0
4899,FetchRequestBenchmark.java,9
4900,FetchResponseBenchmark.java,6
4901,MetricsUtils.java,11
4902,TokenBucket.java,9
4903,TokenBucketTest.java,3
4904,InternalApiProcessorContext.java,0
4905,ProcessorAdapter.java,8
4906,ProcessorContextAdapter.java,0
4907,ProcessorContextReverseAdapter.java,0
4908,InvalidProducerEpochException.java,1
4909,RecordsSerdeTest.java,7
4910,TypeTest.java,6
4911,SimpleRecordsMessage.json,0
4912,BlockBasedTableConfigWithAccessibleCache.java,2
4913,BlockBasedTableConfigWithAccessibleCacheTest.java,2
4914,JoinStoreIntegrationTest.java,8
4915,JoinWithIncompleteMetadataIntegrationTest.java,5
4916,QuotaUtils.scala,5
4917,QuotaUtilsTest.scala,12
4918,MockApiProcessor.java,25
4919,MockApiProcessorSupplier.java,8
4920,SubscriptionStateBenchmark.java,4
4921,DirectoryConfigProvider.java,12
4922,DirectoryConfigProviderTest.java,12
4923,JsonConverterGenerator.java,48
4924,MessageClassGenerator.java,0
4925,RocksDBMetricsRecorderGaugesTest.java,29
4926,KStreamSlidingWindowAggregate.java,72
4927,SlidingWindowedCogroupedKStreamImpl.java,14
4928,SlidingWindowedKStreamImpl.java,34
4929,SlidingWindowsTest.java,7
4930,KStreamSlidingWindowAggregateTest.java,70
4931,SlidingWindowedCogroupedKStreamImplTest.java,13
4932,SlidingWindowedKStreamImplTest.java,20
4933,Jenkinsfile,0
4934,MissingSourceTopicException.java,1
4935,HandlingSourceTopicDeletionIntegrationTest.java,7
4936,StreamsRebalanceListenerTest.java,11
4937,AlterUserScramCredentialsOptions.java,0
4938,AlterUserScramCredentialsResult.java,3
4939,DescribeUserScramCredentialsOptions.java,0
4940,DescribeUserScramCredentialsResult.java,12
4941,ScramCredentialInfo.java,10
4942,UserScramCredentialAlteration.java,2
4943,UserScramCredentialDeletion.java,2
4944,UserScramCredentialUpsertion.java,7
4945,UserScramCredentialsDescription.java,10
4946,DuplicateResourceException.java,5
4947,ResourceNotFoundException.java,5
4948,UnacceptableCredentialException.java,2
4949,AlterUserScramCredentialsRequest.java,7
4950,AlterUserScramCredentialsResponse.java,6
4951,DescribeUserScramCredentialsRequest.java,8
4952,DescribeUserScramCredentialsResponse.java,6
4953,AlterUserScramCredentialsRequest.json,0
4954,AlterUserScramCredentialsResponse.json,0
4955,DescribeUserScramCredentialsRequest.json,0
4956,DescribeUserScramCredentialsResponse.json,0
4957,DescribeUserScramCredentialsResultTest.java,10
4958,UserScramCredentialsCommandTest.scala,10
4959,AlterUserScramCredentialsRequestTest.scala,38
4960,DescribeUserScramCredentialsRequestTest.scala,13
4961,admin_client_as_broker_jaas.conf,0
4962,ActionQueue.scala,7
4963,streams-sliding-windows.png,0
4964,BaseRecordBatchBenchmark.java,11
4965,CompressedRecordBatchValidationBenchmark.java,2
4966,UncompressedRecordBatchValidationBenchmark.java,2
4967,StreamsAssignmentScaleTest.java,22
4968,InconsistentVoterSetException.java,2
4969,ControlRecordUtils.java,9
4970,BeginQuorumEpochRequest.java,9
4971,BeginQuorumEpochResponse.java,9
4972,DescribeQuorumRequest.java,11
4973,DescribeQuorumResponse.java,8
4974,EndQuorumEpochRequest.java,9
4975,EndQuorumEpochResponse.java,8
4976,VoteRequest.java,9
4977,VoteResponse.java,8
4978,BeginQuorumEpochRequest.json,0
4979,BeginQuorumEpochResponse.json,0
4980,DescribeQuorumRequest.json,0
4981,DescribeQuorumResponse.json,0
4982,EndQuorumEpochRequest.json,0
4983,EndQuorumEpochResponse.json,0
4984,LeaderChangeMessage.json,0
4985,VoteRequest.json,0
4986,VoteResponse.json,0
4987,ControlRecordUtilsTest.java,3
4988,KafkaFuturePurgatory.scala,0
4989,KafkaMetadataLog.scala,103
4990,KafkaNetworkChannel.scala,28
4991,SegmentPosition.scala,0
4992,RaftRequestHandler.scala,28
4993,TestRaftServer.scala,48
4994,KafkaFuturePurgatoryTest.scala,0
4995,KafkaNetworkChannelTest.scala,41
4996,test-raft-server-start.sh,0
4997,raft-log4j.properties,0
4998,raft.properties,0
4999,AckMode.java,1
5000,CandidateState.java,33
5001,ElectionState.java,27
5002,EpochState.java,1
5003,FileBasedStateStore.java,20
5004,FollowerState.java,25
5005,FuturePurgatory.java,0
5006,Isolation.java,0
5007,KafkaRaftClient.java,372
5008,LeaderAndEpoch.java,12
5009,LeaderState.java,54
5010,LogAppendInfo.java,1
5011,LogFetchInfo.java,1
5012,LogOffsetMetadata.java,7
5013,NetworkChannel.java,1
5014,OffsetAndEpoch.java,10
5015,QuorumState.java,91
5016,QuorumStateStore.java,0
5017,RaftClient.java,2
5018,RaftConfig.java,32
5019,RaftMessage.java,0
5020,RaftRequest.java,9
5021,RaftResponse.java,8
5022,RaftUtil.java,43
5023,ReplicatedCounter.java,18
5024,ReplicatedLog.java,14
5025,RequestManager.java,39
5026,UnattachedState.java,12
5027,VotedState.java,13
5028,KafkaRaftMetrics.java,21
5029,LogOffset.java,0
5030,QuorumState.json,0
5031,CandidateStateTest.java,13
5032,FileBasedStateStoreTest.java,4
5033,FollowerStateTest.java,4
5034,KafkaRaftClientTest.java,99
5035,LeaderStateTest.java,24
5036,MockFuturePurgatory.java,0
5037,MockFuturePurgatoryTest.java,0
5038,MockLog.java,117
5039,MockLogTest.java,73
5040,MockNetworkChannel.java,14
5041,MockQuorumStateStore.java,3
5042,QuorumStateTest.java,60
5043,RaftConfigTest.java,0
5044,RaftEventSimulationTest.java,148
5045,RequestManagerTest.java,5
5046,VotedStateTest.java,3
5047,KafkaRaftMetricsTest.java,11
5048,ListOffsetRequestTest.java,5
5049,InvalidUpdateVersionException.java,2
5050,AlterIsrRequest.java,7
5051,AlterIsrResponse.java,5
5052,AlterIsrRequest.json,0
5053,AlterIsrResponse.json,0
5054,AlterIsrManager.scala,37
5055,BrokerToControllerChannelManagerImpl.scala,18
5056,AlterIsrManagerTest.scala,27
5057,ConsumerProtocolAssignment.json,0
5058,ConsumerProtocolSubscription.json,0
5059,StateStoreContext.java,0
5060,StoreToProcessorContextAdapter.java,24
5061,ConsumerRecordUtil.java,2
5062,TestRaftRequestHandler.scala,21
5063,DefaultMessageFormatterTest.scala,11
5064,MockRocksDbConfigSetter.java,2
5065,DefaultSslEngineFactoryTest.java,16
5066,TransactionAbortedException.java,3
5067,DescribeFeaturesOptions.java,0
5068,DescribeFeaturesResult.java,2
5069,FeatureMetadata.java,12
5070,FeatureUpdate.java,21
5071,UpdateFeaturesOptions.java,4
5072,UpdateFeaturesResult.java,3
5073,FeatureUpdateFailedException.java,2
5074,UpdateFeaturesRequest.java,17
5075,UpdateFeaturesResponse.java,10
5076,UpdateFeaturesRequest.json,0
5077,UpdateFeaturesResponse.json,0
5078,BrokerFeatures.scala,17
5079,BrokerFeaturesTest.scala,5
5080,UpdateFeaturesTest.scala,30
5081,CacheFlushListenerStub.java,2
5082,CachingInMemoryKeyValueStoreTest.java,55
5083,CachingInMemorySessionStoreTest.java,50
5084,CachingPersistentSessionStoreTest.java,48
5085,CachingPersistentWindowStoreTest.java,75
5086,MockProcessorContextAPITest.java,39
5087,MockProcessorContextStateStoreTest.java,30
5088,ConfigUtils.java,12
5089,ConfigUtilsTest.java,9
5090,ReferenceContainer.java,0
5091,kafka-features.sh,0
5092,FeatureCommand.scala,75
5093,FeatureCommandTest.scala,6
5094,WrappingNullableSerde.java,6
5095,WrappingNullableUtils.java,20
5096,KTableKTableForeignKeyJoinDistributedTest.java,18
5097,StreamTableJoinTopologyOptimizationIntegrationTest.java,17
5098,UUID.java,15
5099,UUIDTest.java,4
5100,TransactionsWithMaxInFlightOneTest.scala,6
5101,RaftClientTestContext.java,121
5102,DataOutputStreamWritable.java,26
5103,RecordSerde.java,0
5104,BatchAccumulator.java,54
5105,BatchBuilder.java,24
5106,BatchMemoryPool.java,10
5107,StringSerde.java,4
5108,BatchAccumulatorTest.java,17
5109,BatchBuilderTest.java,3
5110,BatchMemoryPoolTest.java,5
5111,DataInputStreamReadable.java,24
5112,TimingWheelExpirationService.scala,4
5113,BatchReader.java,0
5114,ExpirationService.java,0
5115,CloseListener.java,0
5116,MemoryBatchReader.java,9
5117,RecordsBatchReader.java,16
5118,ThresholdPurgatory.java,12
5119,MockExpirationService.java,9
5120,MockExpirationServiceTest.java,1
5121,MemoryBatchReaderTest.java,1
5122,RecordsBatchReaderTest.java,4
5123,ThresholdPurgatoryTest.java,5
5124,quickstart-docker.html,0
5125,quickstart-zookeeper.html,0
5126,NoOpValueTransformerWithKeySupplier.java,1
5127,NoopValueTransformer.java,3
5128,NoopValueTransformerWithKey.java,3
5129,AclAuthorizerWithZkSaslTest.scala,15
5130,PrincipalDeserializationException.java,2
5131,EnvelopeRequest.java,10
5132,EnvelopeResponse.java,9
5133,KafkaPrincipalSerde.java,0
5134,DefaultPrincipalData.json,0
5135,EnvelopeRequest.json,0
5136,EnvelopeResponse.json,0
5137,AbstractResponseTest.java,0
5138,EnvelopeRequestTest.java,3
5139,CreateTopicsRequestWithForwardingTest.scala,0
5140,ResignedState.java,13
5141,ResignedStateTest.java,3
5142,ForwardingManager.scala,15
5143,MessageSizeAccumulator.java,6
5144,SendBuilder.java,26
5145,SendBuilderTest.java,7
5146,ByteBufferChannelTest.java,3
5147,EnvelopeResponseTest.java,2
5148,GroupMetadataKey.json,0
5149,GroupMetadataValue.json,0
5150,OffsetCommitKey.json,0
5151,OffsetCommitValue.json,0
5152,StreamsUncaughtExceptionHandler.java,1
5153,StreamsUncaughtExceptionHandlerIntegrationTest.java,25
5154,Uuid.java,23
5155,UuidTest.java,7
5156,ProducerRequestBenchmark.java,3
5157,ProducerResponseBenchmark.java,2
5158,TaskTimeoutExceptions.java,0
5159,CorrelationIdMismatchException.java,3
5160,ForwardingManagerTest.scala,8
5161,ScramMechanismTest.java,1
5162,TransactionLogKey.json,0
5163,TransactionLogValue.json,0
5164,MetricsUtilsTest.java,2
5165,GraphNode.java,25
5166,SourceGraphNode.java,8
5167,AbstractFetcherThreadWithIbp26Test.scala,0
5168,EpochDrivenReplicationProtocolAcceptanceWithIbp26Test.scala,0
5169,AdjustStreamThreadCountTest.java,38
5170,FileRawSnapshotReader.java,9
5171,FileRawSnapshotWriter.java,19
5172,RawSnapshotReader.java,0
5173,RawSnapshotWriter.java,0
5174,SnapshotWriter.java,0
5175,Snapshots.java,17
5176,FileRawSnapshotTest.java,27
5177,SnapshotWriterTest.java,7
5178,UnattachedStateTest.java,3
5179,RequestTestUtils.java,23
5180,RequestConvertToJson.scala,148
5181,RequestConvertToJsonTest.scala,21
5182,ListOffsetRequestBenchmark.java,4
5183,ProduceRequestBenchmark.java,2
5184,KTablePassThrough.java,9
5185,TransferableChannel.java,0
5186,ListOffsetsRequest.java,26
5187,ListOffsetsResponse.java,9
5188,ListOffsetsRequest.json,0
5189,ListOffsetsResponse.json,0
5190,ListOffsetsRequestTest.java,5
5191,AuthorizerInterfaceDefaultTest.scala,9
5192,AuthorizerWrapperTest.scala,0
5193,BaseAuthorizerTest.scala,17
5194,ConfigurableProducerSpec.java,0
5195,ConfigurableProducerWorker.java,0
5196,ConstantFlushGenerator.java,0
5197,ConstantThroughputGenerator.java,12
5198,FlushGenerator.java,0
5199,GaussianFlushGenerator.java,7
5200,GaussianThroughputGenerator.java,15
5201,GaussianTimestampRandomPayloadGenerator.java,8
5202,RecordProcessor.java,0
5203,ThroughputGenerator.java,0
5204,TimestampRandomPayloadGenerator.java,0
5205,TimestampRecordProcessor.java,14
5206,PartitionMetadataFile.scala,21
5207,ZkIsrManager.scala,8
5208,RaftMessageQueue.java,0
5209,BlockingMessageQueue.java,8
5210,MockMessageQueue.java,7
5211,BlockingMessageQueueTest.java,2
5212,PositionOutOfRangeException.java,2
5213,SnapshotNotFoundException.java,2
5214,FetchSnapshotRequest.java,9
5215,FetchSnapshotResponse.java,12
5216,FetchSnapshotRequest.json,0
5217,FetchSnapshotResponse.json,0
5218,KafkaRaftClientSnapshotTest.java,51
5219,UpdateFeaturesRequestTest.java,4
5220,UpdateFeaturesResponseTest.java,1
5221,ByteBufferInputStreamTest.java,1
5222,RaftManager.scala,15
5223,RaftManagerTest.scala,11
5224,BasicAuthSecurityRestExtensionTest.java,7
5225,MetadataJsonConvertersGenerator.java,10
5226,MetadataRecordTypeGenerator.java,19
5227,CooperativeConsumerCoordinatorTest.java,1
5228,EagerConsumerCoordinatorTest.java,1
5229,SaslAuthenticatorFailureNoDelayTest.java,1
5230,SaslAuthenticatorFailurePositiveDelayTest.java,1
5231,Tls12SslFactoryTest.java,1
5232,Tls13SslFactoryTest.java,1
5233,TopologyTestDriverAtLeastOnceTest.java,1
5234,TopologyTestDriverEosTest.java,1
5235,MirrorConnectorsIntegrationBaseTest.java,43
5236,MirrorConnectorsIntegrationSSLTest.java,1
5237,BrokerState.java,5
5238,MetadataParseException.java,3
5239,MetadataParser.java,0
5240,VersionRange.java,16
5241,AccessControlRecord.json,0
5242,ConfigRecord.json,0
5243,DelegationTokenRecord.json,0
5244,FeatureLevelRecord.json,0
5245,FenceBrokerRecord.json,0
5246,IsrChangeRecord.json,0
5247,PartitionRecord.json,0
5248,QuotaRecord.json,0
5249,RegisterBrokerRecord.json,0
5250,RemoveTopicRecord.json,0
5251,TopicRecord.json,0
5252,UnfenceBrokerRecord.json,0
5253,UnregisterBrokerRecord.json,0
5254,UserScramCredentialRecord.json,0
5255,BrokerStateTest.java,3
5256,MetadataParserTest.java,0
5257,VersionRangeTest.java,4
5258,RaftTestUtil.java,0
5259,AuthHelper.scala,20
5260,RequestHandlerHelper.scala,30
5261,ZkAdminManager.scala,273
5262,ZkAdminManagerTest.scala,6
5263,BrokerServer.scala,60
5264,ControllerServer.scala,31
5265,KafkaRaftServer.scala,9
5266,Server.scala,7
5267,AuthHelperTest.scala,4
5268,AlterUserScramCredentialsRequestNotAuthorizedTest.scala,5
5269,DescribeUserScramCredentialsRequestNotAuthorizedTest.scala,3
5270,DescribeClusterRequest.java,8
5271,DescribeClusterResponse.java,6
5272,DescribeClusterRequest.json,0
5273,DescribeClusterResponse.json,0
5274,DescribeClusterRequestTest.scala,9
5275,Tasks.java,58
5276,TopicIdWithOldInterBrokerProtocolTest.scala,14
5277,RepartitionTopics.java,36
5278,RepartitionTopicsTest.java,17
5279,TransferableRecords.java,0
5280,UnalignedFileRecords.java,3
5281,UnalignedMemoryRecords.java,6
5282,UnalignedRecords.java,1
5283,UnalignedFileRecordsTest.java,6
5284,FetchedRecords.java,0
5285,ProcessingContextTest.java,3
5286,DeleteTopicsWithIdsResult.java,0
5287,UnknownTopicIdException.java,1
5288,KafkaMetadataLogTest.scala,51
5289,ValidOffsetAndEpoch.java,14
5290,SnapshotPath.java,2
5291,SnapshotsTest.java,6
5292,DescribeProducersRequest.java,11
5293,DescribeProducersResponse.java,8
5294,DescribeProducersRequest.json,0
5295,DescribeProducersResponse.json,0
5296,InconsistentNodeIdException.scala,0
5297,KafkaRaftServerTest.scala,9
5298,ServerTest.scala,2
5299,BrokerHeartbeatRequest.java,7
5300,BrokerHeartbeatResponse.java,6
5301,BrokerRegistrationRequest.java,7
5302,BrokerRegistrationResponse.java,7
5303,BrokerHeartbeatRequest.json,0
5304,BrokerHeartbeatResponse.json,0
5305,BrokerRegistrationRequest.json,0
5306,BrokerRegistrationResponse.json,0
5307,TimelineHashMapBenchmark.java,8
5308,BaseHashTable.java,44
5309,Delta.java,0
5310,Revertable.java,0
5311,Snapshot.java,13
5312,SnapshotRegistry.java,33
5313,SnapshottableHashTable.java,68
5314,TimelineHashMap.java,84
5315,TimelineHashSet.java,48
5316,BaseHashTableTest.java,12
5317,SnapshotRegistryTest.java,8
5318,SnapshottableHashTableTest.java,20
5319,TimelineHashMapTest.java,7
5320,TimelineHashSetTest.java,5
5321,QuotaConfigs.java,5
5322,DuplicateBrokerRegistrationException.java,2
5323,DecommissionBrokerOptions.java,0
5324,DecommissionBrokerResult.java,2
5325,DecommissionBrokerRequest.java,6
5326,DecommissionBrokerResponse.java,7
5327,DecommissionBrokerRequest.json,0
5328,DecommissionBrokerResponse.json,0
5329,MockBrokerToControllerChannelManager.scala,19
5330,MetadataBrokers.scala,0
5331,MetadataImage.scala,0
5332,MetadataPartitions.scala,0
5333,MetadataBrokersTest.scala,0
5334,MetadataPartitionsTest.scala,0
5335,ApiMessageAndVersion.java,10
5336,MetadataRecordSerde.java,1
5337,MetadataRecordSerdeTest.java,11
5338,DefaultHostResolver.java,1
5339,HostResolver.java,0
5340,AddressChangeHostResolver.java,6
5341,KafkaBroker.scala,5
5342,ConfigHelper.scala,72
5343,CachedConfigRepository.scala,0
5344,ConfigRepository.scala,2
5345,ZkConfigRepository.scala,7
5346,CachedConfigRepositoryTest.scala,0
5347,ZkConfigRepositoryTest.scala,4
5348,EventQueue.java,20
5349,KafkaEventQueue.java,0
5350,KafkaEventQueueTest.java,0
5351,Branched.java,8
5352,BranchedKStream.java,0
5353,BranchedInternal.java,6
5354,BranchedKStreamImpl.java,17
5355,KStreamSplitTest.java,3
5356,Branched.scala,0
5357,BranchedKStream.scala,4
5358,KStreamSplitTest.scala,3
5359,MetadataSupport.scala,10
5360,RaftMetadataCache.scala,0
5361,FindCoordinatorRequestTest.java,1
5362,AutoTopicCreationManager.scala,38
5363,AbstractMetadataRequestTest.scala,10
5364,AutoTopicCreationManagerTest.scala,31
5365,MetadataRequestWithForwardingTest.scala,0
5366,kafka-cluster.sh,0
5367,ClusterTool.scala,17
5368,TerseFailure.scala,0
5369,ClusterToolTest.scala,4
5370,kafka-storage.sh,0
5371,StorageTool.scala,51
5372,StorageToolTest.scala,13
5373,ClusterConfig.java,32
5374,ClusterGenerator.java,0
5375,ClusterInstance.java,5
5376,ClusterTestExtensionsTest.java,10
5377,AutoStart.java,0
5378,ClusterConfigProperty.java,0
5379,ClusterTemplate.java,0
5380,ClusterTestDefaults.java,0
5381,ClusterTests.java,0
5382,ClusterInstanceParameterResolver.java,5
5383,ClusterTestExtensions.java,25
5384,GenericParameterResolver.java,3
5385,ZkClusterInvocationContext.java,33
5386,IntegrationTestUtils.scala,13
5387,SharedTopicAdmin.java,13
5388,SharedTopicAdminTest.java,9
5389,UnregisterBrokerOptions.java,0
5390,UnregisterBrokerResult.java,2
5391,UnregisterBrokerRequest.java,6
5392,UnregisterBrokerResponse.java,7
5393,UnregisterBrokerRequest.json,0
5394,UnregisterBrokerResponse.json,0
5395,ClientQuotaCache.scala,0
5396,ClientQuotaMetadataManager.scala,52
5397,ClientQuotaMetadataManagerTest.scala,0
5398,RaftReplicaChangeDelegate.scala,0
5399,RaftReplicaManager.scala,0
5400,RaftReplicaManagerTest.scala,0
5401,kafka-get-offsets.sh,0
5402,kafka-get-offsets.bat,0
5403,GetOffsetShellParsingTest.scala,20
5404,GetOffsetShellTest.scala,37
5405,BrokerLifecycleManager.scala,64
5406,BrokerLifecycleManagerTest.scala,9
5407,Controller.java,1
5408,ResultOrError.java,16
5409,BrokerHeartbeatReply.java,12
5410,BrokerRegistration.java,32
5411,BrokerRegistrationReply.java,6
5412,FeatureMap.java,0
5413,FeatureMapAndEpoch.java,8
5414,MetaLogLeader.java,0
5415,MetaLogListener.java,0
5416,MetaLogManager.java,0
